gender,age,height,weight
1,21,180,78.7
1,20,179,79.7
1,22,177,76.3
0,20,176,78.4
0,23,157,67
1,21,173,70
0,20,170,72.1
0,24,168,68.3
1,19,183,82.5
0,21,161,65.8
0,19,156,61.6
0,20,164,69.8
0,31,162,63.9
1,21,176,77.9
1,21,181,79.9
0,23,163,66.8
1,19,187,90.9
0,19,159,67.2
1,23,179,76.9
1,22,194,96.7
0,25,154,60
0,44,172,74
0,22,150,62.8
1,21,176,73.7
0,22,146,61.2
0,21,149,58
0,21,173,76.6
0,19,173,75.5
1,22,182,83.6
0,22,150,58.7
1,29,190,90
1,50,179,79.6
1,24,167,71.5
1,20,176,75.5
1,21,168,74
1,20,188,86.7
1,22,183,80.7
1,23,160,63.9
1,22,178,76.1
1,20,178,74.7
1,18,179,77
0,19,173,71.9
1,20,190,86.2
1,23,170,73.9
0,22,162,64.2
0,24,164,71.8
0,21,163,68.2
1,20,176,72.4
0,19,170,69.6
0,19,163,64.9
1,21,174,73.1
0,21,170,69
1,21,179,81
1,21,182,81
0,21,158,63.2
0,22,176,77.1
1,22,178,75.8
0,21,155,61.1
0,21,162,68.1
0,18,172,72.3
1,22,172,71
0,20,174,72.9
0,21,160,65.1
0,23,166,65.2
0,21,170,67.8
0,23,159,66.7
1,23,206,113.6
1,21,181,83.9
1,22,173,72.4
0,25,163,67.7
0,60,153,58.6
1,24,166,69
1,22,172,74.2
1,23,167,73.8
1,23,183,81.4
0,22,157,63
0,22,160,61.9
1,22,179,79.9
0,25,166,67.3
1,19,167,69.7
1,21,181,75.4
0,23,161,63.5
1,21,182,78.6
1,23,175,75.4
0,20,159,63.4
1,22,179,77.4
0,21,165,70.6
0,22,164,69.9
1,19,179,73.7
1,42,187,89.3
0,25,170,74.8
1,19,192,94.3
0,30,172,71.7
1,20,178,76.3
0,23,153,63.8
1,23,183,79.2
0,25,157,62.2
1,57,160,59.7
1,23,168,67.3
1,24,174,75.5
0,32,158,60.9
0,24,160,65.9
0,22,154,62.6
1,20,173,73.7
0,21,178,76.5
0,19,160,65.7
1,24,185,81.8
0,19,164,65.8
0,21,164,67.1
1,21,173,70.1
1,20,174,72.2
1,20,185,85.5
1,21,185,83.6
1,23,188,88.3
1,21,179,78.2
1,25,195,100.4
0,22,162,66.5
1,24,169,68.7
1,20,175,77.2
1,22,177,75.1
0,19,157,67
1,23,185,87.1
0,21,169,72
0,24,163,69.5
0,20,174,76.8
1,42,190,87.5
0,21,170,67.7
1,22,172,70
1,21,174,72.1
1,21,173,74.6
0,24,162,66.7
0,21,153,61.1
1,23,171,71
1,19,195,92.2
0,21,169,68.3
0,21,167,72.3
0,22,154,67.5
0,22,159,62.1
1,21,184,83.2
1,19,182,78.9
1,19,181,74.6
1,23,186,85.1
1,22,175,77.5
0,21,142,58.6
0,21,157,68
0,21,165,67.9
1,22,183,83.1
1,21,164,69.5
1,19,169,69.8
0,20,163,63.8
0,21,159,64.1
0,20,163,63.4
1,21,179,75.1
1,19,182,74.4
1,61,173,76.3
1,20,168,65.1
0,20,161,59.9
0,47,159,66.5
1,21,180,75.2
1,21,173,77.4
0,22,176,72.8
1,23,174,73.8
0,21,159,65.4
1,23,183,84.5
1,21,184,77.9
1,21,164,66.8
1,20,183,83.8
1,19,191,91.6
0,22,175,73.7
1,22,180,75.2
1,20,174,74.6
1,20,174,71.7
0,19,167,71.1
0,23,146,59.9
1,24,173,71.9
1,23,164,67.1
1,41,182,78.8
1,24,180,77.7
0,19,160,67.2
1,23,179,81.3
1,21,180,80.2
0,25,159,64.7
0,21,175,73.8
1,21,184,86.7
1,20,189,89.2
0,20,173,71.9
0,22,159,65.2
1,21,175,73.7
0,21,169,70.9
0,20,156,59.7
0,19,160,64.9
0,19,177,71.4
1,20,185,86
1,24,191,89.1
0,22,166,69.1
0,22,171,72
1,54,180,78
1,20,183,79.9
1,21,195,95.4
1,22,170,68.8
0,20,156,62.8
1,22,178,80.1
1,22,178,73.6
0,23,159,63.4
0,21,151,57.9
0,21,166,67.8
1,20,175,75.2
1,22,175,76.4
0,20,157,63.7
1,21,185,81.2
0,24,172,66.5
1,24,173,72.6
0,20,163,66.3
1,22,176,74.2
0,20,168,70.8
0,35,165,68.9
0,21,170,72.7
1,21,179,79.4
1,20,180,76.8
1,24,170,74.2
0,20,161,68
1,60,182,80.7
1,23,198,102.1
0,19,165,69.8
1,22,184,84.8
0,22,169,71.2
1,19,182,85.5
0,21,158,65.4
1,21,192,88.3
0,19,184,80.8
0,20,165,68.6
1,21,177,79.7
1,20,190,86.8
1,21,196,94.1
0,22,164,69.1
0,25,174,74.5
1,22,191,92
0,20,153,62.5
1,20,181,83.6
0,21,157,63.5
0,22,155,64
0,20,168,73.3
0,21,163,65.9
1,20,184,81.2
1,23,166,70.7
1,29,184,82.2
0,20,159,63.1
0,20,168,71.7
0,25,158,61.4
0,27,168,68.9
0,19,168,68.3
1,21,191,89.2
0,20,168,67.3
1,27,179,73.2
0,22,166,71
0,23,169,70.6
0,20,158,63.4
1,19,175,70.2
1,21,188,85.6
1,21,181,78.8
1,21,169,68
1,22,176,71.9
0,23,154,60.6
1,20,187,85.5
0,27,154,65
1,21,183,82.1
0,22,181,75.5
0,20,179,73
1,22,186,82.2
0,21,154,61.3
1,25,178,79.6
1,20,176,80.9
1,25,186,86.7
1,19,175,71.4
0,23,173,75
1,22,173,76.9
0,22,166,68.7
0,23,157,65.7
1,21,173,77.7
0,23,157,63.4
0,19,172,71.7
0,22,155,63.4
1,18,200,103.6
1,22,174,73.8
0,23,149,61.9
1,19,174,71
0,19,169,71
1,20,163,68.8
1,19,176,77.8
0,24,156,65.4
0,23,165,69.3
0,21,169,66.9
1,22,186,84.7
0,25,172,75
0,22,153,64.8
0,23,155,64.1
0,22,163,69.3
1,22,170,69.2
1,21,166,67.2
0,23,177,72
0,59,144,61.9
1,21,181,78.1
0,22,156,60.2
0,22,145,61.1
0,20,173,78.5
1,23,183,79.7
1,22,179,78.5
1,23,178,76.4
1,23,182,80.6
0,22,163,66.9
1,30,190,89.1
0,20,159,63.2
0,21,168,68.5
1,21,181,82
1,24,174,72.8
0,20,176,76.8
1,24,185,79
1,21,185,85.8
0,25,155,60.1
0,21,159,69.3
0,21,185,85.4
1,20,167,69.9
0,23,162,67.9
1,21,175,75.8
1,21,168,68.4
1,22,175,73
1,25,185,81.5
0,22,163,66.1
0,21,165,67.8
0,20,162,67.4
1,21,188,88.5
0,25,172,74.4
0,22,166,68.3
0,19,167,66.2
0,23,161,64.8
1,49,183,82.4
1,22,192,92.2
1,21,177,78.1
0,22,165,70.5
0,21,153,61.8
0,24,174,77.5
1,19,178,77.6
1,21,163,64.2
0,20,159,66.5
1,20,185,87.7
0,22,160,63.7
0,20,164,64.6
0,27,179,80.3
0,23,160,62.8
1,19,156,62.2
0,24,165,68.7
1,22,188,91.7
0,20,161,63.7
0,22,161,64.6
0,21,169,63.5
0,22,164,71.4
1,22,182,78.7
1,21,184,83.8
1,29,182,78.7
1,26,182,80.9
0,20,170,66.4
1,23,183,82.1
0,24,154,67.5
0,21,163,64.2
0,21,155,65.5
0,25,162,67.7
0,20,146,56.2
1,23,178,73.6
1,19,181,77.4
1,20,184,84
1,55,183,81.3
1,22,179,77.9
0,21,160,65.6
0,23,173,79.1
0,19,153,61.3
1,18,182,76.1
0,24,166,64.9
1,19,183,83
0,19,179,80.2
0,22,174,75.3
1,21,178,77.4
0,22,150,61.9
1,21,197,93.4
1,21,172,76.8
1,19,184,83.7
1,21,175,76.4
0,20,161,68.2
0,20,157,61.3
1,19,174,72.1
1,21,167,69.6
0,19,159,69.6
1,21,180,81.4
0,22,154,65.5
0,21,167,68.7
1,19,164,68.4
1,20,165,67.7
1,20,177,77.9
1,20,191,92
0,21,163,69.2
0,37,174,70.9
0,23,171,71.6
1,23,178,76.1
1,19,182,77.9
0,25,167,71.6
0,20,168,68.8
0,30,164,67.1
1,23,182,75.7
0,19,174,75.5
1,21,192,91.3
0,20,161,59.5
0,34,171,71.6
1,20,179,75.8
1,23,176,77.9
1,22,169,63.7
0,20,167,71.2
0,21,172,74.7
0,26,158,59.1
1,24,188,81.2
0,26,174,72.4
1,18,178,79.2
1,20,190,87.6
1,23,163,67.7
0,26,160,65.8
1,21,186,81.6
0,24,169,67.9
0,20,150,58.6
0,20,170,74.8
1,20,167,69.4
0,20,159,67.3
1,21,186,86.9
1,23,163,66.2
0,20,164,67.9
1,21,171,69.8
0,18,171,68.5
1,20,179,80
1,22,169,72.1
0,21,175,69.6
0,21,171,71.2
0,20,175,73.9
0,18,170,69.8
0,24,160,64.7
1,19,166,63.8
1,21,178,79.7
0,19,160,67.7
0,22,171,73.4
1,20,176,76.3
1,20,164,63.4
1,20,173,75.5
0,23,179,78.5
0,23,157,64.1
1,23,183,81.9
0,20,163,70.3
0,19,160,65.6
1,22,174,72.8
0,18,160,63.1
1,24,172,71.3
1,21,193,93.3
1,22,172,74.8
1,19,178,79.6
0,20,159,62.9
1,21,177,72
0,21,158,62.8
1,22,182,76.9
0,20,159,63.5
0,21,174,71.5
0,21,169,71.5
1,25,174,74.7
1,20,177,75.9
0,24,163,66
0,20,181,77.2
1,22,177,81
1,21,172,76.5
1,21,180,76.4
1,19,180,82.2
1,18,175,70.7
1,23,179,80.5
1,26,164,66.8
1,19,184,80.2
0,22,167,65
0,23,156,64.3
1,23,179,75.4
1,22,190,85.9
1,18,182,86.7
1,48,167,67.3
1,21,187,88.2
0,22,169,73.1
0,23,169,67.8
0,20,176,77.7
0,19,158,64.5
1,22,187,82.3
1,22,161,70.1
0,22,170,77.6
1,21,180,80.7
0,20,168,74.5
0,21,164,70.7
1,20,181,79.6
0,22,163,64.5
1,24,181,84.5
1,22,184,81.9
1,26,176,75.8
0,22,168,71.5
0,22,160,65.1
0,41,165,66.3
0,21,156,61.8
1,20,171,73.3
0,24,178,75.1
1,21,172,73.5
0,23,156,62.1
0,21,161,64.6
1,21,183,81.8
0,25,157,66.1
0,21,171,71.4
1,21,176,74.9
0,21,156,63.7
1,22,186,88.9
1,22,169,70.1
1,19,179,79.1
1,22,178,79.3
1,20,176,75.6
0,23,156,63.4
1,20,175,70.4
1,24,182,82.7
0,23,164,67.2
0,21,164,67.7
1,23,186,87.3
1,21,169,74.8
0,24,160,63.4
0,23,159,63.7
1,23,166,74.1
0,23,173,74.9
0,25,151,58.3
0,23,153,58.9
1,20,169,68.9
1,20,183,80.9
0,20,158,66.8
0,19,172,72.2
0,24,158,66.2
1,20,188,84.9
1,21,173,71.6
0,40,181,77.1
1,21,162,67
0,22,160,67.7
0,22,166,67.1
0,21,157,61.9
1,20,193,92
0,23,164,69.2
1,21,185,85.3
0,22,170,70.1
1,63,195,96.6
1,23,182,81.2
1,21,189,89.9
0,41,162,67.5
0,21,168,69.2
0,25,163,66
1,22,185,80.7
1,19,184,82
1,22,176,73.9
1,22,166,69.3
0,22,154,60.9
1,20,179,79.2
0,20,176,69.2
1,22,182,85
0,21,170,70
1,23,180,83.9
1,22,191,89.3
1,26,183,82.2
0,22,160,67.5
1,20,181,77.6
1,19,163,66.8
1,24,194,92.1
1,20,162,63.2
0,22,161,68
0,20,169,70.1
1,60,175,73.4
0,19,162,62
1,20,156,61
1,20,187,83.9
0,24,162,73.5
0,25,178,78.6
1,21,185,84.2
1,22,175,75.5
0,24,161,62.7
1,23,183,79.4
1,21,175,71.9
0,23,186,82.8
1,18,181,81.3
1,21,170,70.2
1,23,178,77.8
1,22,170,69.4
0,22,172,71.1
0,20,166,71.3
1,21,183,84.1
1,19,174,75.2
1,28,178,78.4
0,18,161,61.9
0,20,169,71.7
0,22,168,71.3
1,21,184,84
1,20,181,83.1
0,24,167,66.1
1,22,182,84.6
0,21,152,62.2
1,23,168,70.2
0,22,162,64.7
1,22,188,87
1,18,189,91.9
1,20,166,67.1
0,20,160,61.9
1,20,174,73.8
0,22,165,64.8
1,26,179,82.6
0,23,168,71.6
0,20,168,74.8
1,21,176,75.2
1,21,178,77.5
0,22,154,61.5
1,20,181,84.9
0,20,153,62.4
1,19,178,75.5
1,20,180,79.9
1,21,178,77.3
1,18,192,90.9
1,20,176,76.3
1,20,186,84.5
1,21,176,74.4
0,22,162,68
1,19,171,71.9
0,19,168,68.9
1,23,182,77.5
0,22,144,57.6
0,21,179,79.7
1,21,184,81.5
1,23,180,78.1
1,21,167,69.2
1,26,185,86.3
0,19,163,67.5
0,32,158,65
1,21,181,78.7
1,23,160,65.4
0,19,157,66.1
1,23,191,89.6
1,20,170,72.9
1,26,155,64.3
0,22,181,77.4
0,21,188,84.2
0,22,162,65.5
1,23,178,79.5
0,22,160,62.4
0,24,163,66.8
0,20,164,66.1
0,24,163,61.9
0,20,174,71.7
0,25,154,62.3
1,26,184,84.9
0,23,160,62.9
1,20,182,79
0,19,162,67.2
0,18,168,71.1
0,20,154,62.7
0,19,166,69.4
0,25,166,68.6
1,24,192,96.8
1,23,197,99.2
0,20,166,66.9
1,18,170,73.1
1,19,176,76.1
1,21,186,91.2
1,24,169,66.7
1,23,179,75.7
1,25,166,68.6
1,18,178,80
1,25,180,82.6
0,19,176,74.3
1,22,186,81.2
0,62,168,71
1,19,186,80.8
0,23,154,61.9
0,21,180,74.6
0,22,170,71.2
1,20,190,91.1
1,18,193,94.7
1,23,178,77.4
0,20,148,62
0,22,154,66.6
0,21,178,75.5
0,20,171,68.6
1,25,173,71.9
0,19,159,65.2
0,23,172,72.8
1,23,170,69.6
1,23,200,105.5
0,24,160,63.4
1,21,193,92.2
0,21,157,66.6
0,20,163,62.8
0,18,152,56.6
1,24,201,110.5
1,20,177,74.8
1,18,173,73.1
1,22,162,66.4
0,22,162,64.8
1,22,177,74.9
0,20,171,71.8
1,21,198,100.2
0,21,163,63.9
0,20,166,69.3
0,21,184,84.8
1,22,184,82.1
0,20,167,73.8
0,22,177,73.6
0,21,181,78.2
0,21,171,73
0,22,160,66.2
0,19,154,67.2
1,25,179,76.7
1,21,186,82.9
1,22,181,81.1
0,25,155,66.4
1,22,182,84.9
1,61,172,71.7
0,22,154,65
0,21,154,65.2
1,21,194,91.5
1,47,181,79.9
0,20,163,66.7
0,20,160,59.3
0,21,149,59.5
1,21,172,72.6
1,18,194,91.8
0,19,168,72.7
0,20,158,61.4
0,23,153,60.8
0,24,161,64.2
0,20,178,77.3
0,20,156,62.3
0,24,187,81.1
1,22,187,83.9
0,29,159,65.6
0,19,167,67.7
1,23,181,77
0,24,162,67.2
1,20,174,73.1
0,22,172,75.5
0,22,166,66.3
0,21,168,76.1
1,21,183,81.3
1,21,171,70
0,21,170,72.7
1,21,172,74.4
0,22,183,80.7
1,24,174,71.8
1,26,189,86
1,21,165,67
0,22,177,71.7
0,23,157,62.7
1,23,192,91.1
0,22,163,65.1
1,19,179,78.8
1,22,185,85.4
0,23,168,72.3
1,19,168,68
1,19,183,82.2
1,20,188,86.6
0,21,159,63.5
1,21,182,82
0,21,177,74.5
1,24,177,75.1
0,21,162,67.1
1,21,177,76.7
1,19,179,79.2
1,55,176,73.1
0,20,160,63.2
1,21,179,77.2
0,25,168,76.6
1,22,176,73.9
1,22,179,71.2
1,21,182,82.7
1,22,175,72.4
0,22,151,59.4
0,25,173,74.7
1,23,184,83.1
1,21,171,71.4
0,21,160,65.3
0,23,177,80.4
1,18,179,74.4
1,20,178,75.3
0,21,168,69.3
0,21,170,71.7
0,20,162,65.8
1,21,179,79.2
0,22,141,57.8
0,22,156,65.9
1,22,178,76.2
0,44,167,70
1,23,178,78.4
0,22,160,62.4
1,25,166,64.5
0,21,172,74.3
1,23,171,69.4
1,21,186,79.6
1,20,181,83.9
1,19,201,105.3
0,19,170,72.5
1,18,181,79
0,22,181,84.1
1,22,172,73.3
0,22,190,85
1,21,169,70.6
0,23,174,73.9
0,20,151,60.9
0,55,152,59.8
1,22,180,77.3
0,21,162,67.2
0,21,165,66.6
1,23,184,80.8
0,20,159,66.9
0,20,154,64
1,22,179,73
1,24,176,78.6
1,22,185,84.9
1,19,190,84.3
0,20,181,78.2
0,35,163,67.8
0,38,162,65.5
1,20,185,90.3
1,21,192,92.8
0,19,168,76.4
0,24,160,68
1,24,177,76.9
1,21,181,80.1
1,21,180,78.1
1,21,179,81.3
0,20,171,69.4
1,20,182,78.3
1,21,180,78.1
0,18,160,61.4
1,22,177,74.8
1,23,167,69.9
1,22,172,76.6
1,19,192,93.8
0,22,153,65.6
1,21,178,75.8
0,21,157,61.8
0,21,150,58.9
0,19,169,70
0,20,156,62.7
0,24,163,67.1
1,22,168,70.7
0,56,164,69.1
1,19,193,95.2
1,22,168,71.9
0,19,163,64.7
1,18,173,73.3
0,24,169,74.3
1,21,188,86.8
1,20,176,76.5
0,19,163,71.7
1,23,183,81.8
1,47,175,73.3
0,19,170,68.4
0,20,156,65.3
1,21,180,76.6
1,26,187,80.8
1,19,176,75.3
1,20,184,78.9
0,23,163,66.7
1,24,169,66.9
1,21,188,83.6
0,22,171,70.9
1,25,178,81.3
0,19,166,67.7
1,22,174,71.4
1,19,183,81.8
1,20,184,83.5
1,21,181,80.5
1,22,190,90.5
1,26,179,78.9
0,23,156,58.7
0,23,175,74.8
1,31,174,73.8
0,22,166,72.6
0,23,166,69.6
1,33,175,78.3
1,21,177,75.8
1,24,173,72.1
0,20,164,65.9
0,21,178,73.1
1,20,180,77.6
1,19,188,87.2
0,20,170,77.7
0,24,156,56.7
0,19,177,77.9
1,21,196,94.1
1,22,185,87.2
1,20,173,74.7
0,20,158,66
1,23,184,80.8
0,18,162,66.4
1,20,193,89.5
1,24,190,96.5
0,22,146,62.3
0,21,177,78.7
0,22,161,65.7
0,23,172,71.6
1,22,179,78.1
0,23,174,74.3
0,21,164,67.7
1,20,179,79
1,25,182,75.1
1,19,166,72.8
1,47,187,84.2
1,24,191,91.6
1,19,176,79.3
0,22,161,64.4
1,22,184,86.6
0,23,157,59.4
0,21,169,68.3
1,20,178,74.4
0,19,155,62.7
0,21,152,60.2
0,37,163,65.7
1,26,176,73.8
1,21,183,76
0,54,171,70.8
1,25,179,77.8
0,21,169,67.7
1,26,178,76.1
1,18,175,76.1
0,19,173,72
0,20,174,73.6
1,22,174,73.9
1,20,164,63.3
1,19,172,68.4
0,25,170,70.9
0,21,170,70.7
0,19,160,62.5
1,19,174,69.2
0,21,172,74.1
1,21,175,72.3
0,21,166,71.4
1,23,180,82.8
0,20,165,71.8
0,21,170,71.5
1,19,174,73.6
0,20,162,69.1
0,22,145,58.2
1,23,175,73.9
1,40,181,83.2
0,30,159,57.2
1,22,170,67.9
0,22,169,67.7
1,22,172,71.7
1,20,183,85.7
0,24,171,71.2
0,18,157,59.8
0,20,159,65.9
1,18,183,79.6
0,20,177,74.4
1,24,188,88.6
0,23,169,73.7
0,20,170,70.7
0,21,172,72.6
1,23,192,96.6
0,20,174,71.8
0,22,152,58.9
1,22,169,65.9
0,22,173,68.8
0,22,172,75.8
1,22,181,81.1
0,20,156,58.2
0,22,174,74.7
0,20,170,72.7
1,19,177,73.5
1,21,176,75.9
0,20,155,58
0,21,182,83.4
1,23,190,87.6
1,19,170,70.6
0,20,154,58.1
1,20,166,67.9
0,25,166,64.1
1,22,163,66.1
1,21,184,79
0,22,177,80.3
1,19,185,83.1
0,20,177,75.1
1,21,182,80.2
0,20,162,64.9
0,33,165,67.1
1,28,183,80.2
1,54,174,69.6
0,22,161,68.1
0,21,158,66.4
0,20,148,58.7
0,21,157,64.7
1,22,189,88.9
1,23,174,77.2
0,21,164,64.4
0,23,159,62.6
1,22,183,82.6
0,20,172,72.8
0,21,169,68.2
0,23,158,65.4
0,21,169,70.8
1,24,183,79.5
1,22,201,101.2
1,19,181,73.2
0,21,161,64.9
1,21,190,89.2
1,19,167,67.8
1,33,181,82.5
0,22,170,74.2
0,19,165,68
1,22,178,76.8
0,20,165,70
1,19,160,67.6
0,21,167,68.7
1,20,166,67.9
0,20,168,72
0,19,163,69.2
1,22,183,83
0,22,162,66.4
1,22,191,91.8
0,21,158,60.8
1,24,177,70.8
1,20,189,83.2
0,24,169,71
1,41,196,93.7
1,20,180,75.9
1,23,175,77.4
0,25,170,73.7
1,20,186,80.9
0,22,181,81.3
0,22,152,58.9
1,20,172,71.3
1,22,187,84.5
0,22,163,65.8
0,24,146,58.5
1,22,191,91.8
1,19,185,78.1
1,20,188,87.1
0,45,169,63.3
0,19,169,72.1
1,20,163,69.4
0,19,166,70.6
1,24,174,69.9
1,32,184,83.2
0,21,168,72.8
0,58,160,66.4
1,22,174,76.3
0,20,160,61.4
1,19,192,88.1
1,20,185,86.8
0,20,164,66.2
0,19,168,66.5
0,24,167,67.6
0,19,151,56.9
0,22,157,68.4
1,20,176,79.7
1,20,172,76.2
0,22,176,72.5
0,21,158,63.2
1,22,174,76.9
1,21,182,81.8
0,19,166,63.7
0,22,169,75.8
0,22,158,64.7
1,18,180,74.9
0,22,158,64.5
1,26,181,77.4
0,22,169,71.7
1,19,188,87.3
1,19,185,84.6
0,20,171,74.2
1,25,174,72.6
1,21,183,83.5
0,22,165,65.7
0,20,171,71
0,29,158,63
0,27,165,67.9
1,22,169,72.7
1,19,168,67.6
0,25,142,59.4
1,23,178,76.7
0,19,154,64.6
1,19,170,67.7
1,21,188,86.2
1,20,168,67.8
1,21,187,84.5
1,21,191,85.4
0,22,171,74
1,22,178,79
0,61,172,68.8
1,24,172,72.3
0,20,165,68.5
0,22,170,72.2
1,22,194,97.4
1,21,197,96.1
0,57,180,75
1,22,185,80.5
0,21,158,63.7
0,20,176,75.9
1,22,185,82.7
0,20,169,65.3
0,22,175,73.4
0,47,166,69.5
0,24,162,64.6
1,21,190,89.6
0,41,150,60.2
1,22,168,73
1,20,201,105.5
0,22,160,64.4
0,19,147,59.1
0,19,172,71.4
0,19,158,65
0,20,162,68.3
1,20,181,76
0,21,164,61.7
1,19,170,75
1,19,160,66.1
0,20,148,65
0,20,155,61.5
0,21,169,71.3
0,20,164,68.1
0,23,169,66.8
1,22,190,93.1
1,23,164,62.1
0,21,161,66
0,21,174,74
1,22,189,91.9
0,22,166,61.3
0,21,160,66.6
0,19,169,64.7
1,19,174,74.8
1,22,173,70.9
1,19,173,75.9
0,20,149,59.2
1,22,179,76.4
0,19,162,65.7
1,24,184,85.7
0,23,172,73.6
0,22,154,61.2
0,22,158,64.9
1,26,182,80.4
1,19,178,71.1
1,20,171,71.3
1,22,169,70.4
1,21,177,75.7
0,20,180,77
0,25,170,73.2
1,22,182,80
0,21,170,71.8
0,23,160,71.2
0,20,153,62.9
0,21,162,66.7
1,22,174,73.2
0,23,164,62
0,20,171,74.1
0,22,166,64.9
1,23,161,66.9
1,20,175,70.9
0,24,164,66.8
1,21,182,81.4
0,22,177,79
0,22,172,72.3
0,23,159,66.6
0,20,159,57.6
0,20,166,67.2
1,21,172,69.5
0,23,161,62.8
0,23,170,70.5
1,19,185,88.2
1,20,176,80.2
0,21,168,64.6
0,19,169,70.3
1,19,181,81.9
0,24,168,67.2
0,20,161,61.9
0,24,178,77.7
1,21,185,80.6
0,23,175,78.4
0,22,164,65.3
0,21,156,60.8
1,19,176,73.1
1,25,177,78.8
1,19,174,70.1
1,21,168,67
0,23,169,66.8
1,21,178,76.1
0,25,167,67.6
1,22,183,83.2
0,19,166,68.2
0,23,172,70.2
1,21,189,88.3
1,26,172,69.7
1,22,182,81.5
1,20,191,89.1
1,18,182,77.4
0,20,156,58.8
0,18,157,62.5
1,20,182,83.5
1,23,174,72.2
0,24,155,61.4
0,24,178,77.4
1,26,177,79.7
0,22,172,71
1,24,174,75.2
1,22,175,77.1
0,21,161,67.1
1,20,177,76.4
1,21,187,81.7
0,23,161,65.8
0,22,163,62.8
1,24,176,71.8
0,19,153,64.4
1,22,178,75.6
1,21,180,81.5
0,19,156,64.8
1,23,188,85.4
1,24,164,65.2
1,23,174,71.5
1,23,200,104.8
0,21,153,61.9
0,24,162,69.2
0,26,172,74.2
0,21,165,67.7
1,24,183,85.2
1,21,184,82.3
1,20,180,80.1
0,20,175,77.1
1,21,181,81.7
1,24,186,85.6
0,19,174,71.8
1,25,177,77.7
0,21,168,65.4
0,39,149,64.9
0,20,150,61.3
0,23,174,74.7
1,23,172,73.6
0,21,171,68.2
0,21,171,68.8
1,21,186,85.6
1,21,176,76.8
0,22,173,72.5
0,21,151,62.1
1,22,176,74.2
1,22,185,84
0,19,153,61.5
1,21,193,97.4
0,21,162,70.6
0,20,161,65.8
0,18,153,63.3
1,22,182,81.6
0,23,162,64.2
1,27,168,69.6
0,24,162,67.9
0,20,157,60.8
1,23,182,76.7
0,22,163,61.4
1,25,173,76.8
1,24,175,74.2
1,19,186,84.6
0,22,160,63.9
0,21,168,73.5
0,19,152,59.7
0,24,167,69.7
0,22,168,65.8
1,20,164,72.8
1,21,174,79.5
0,22,151,58.9
1,23,170,71.1
0,20,165,70.6
1,22,175,71.6
0,23,170,70.8
0,20,182,82
0,20,158,56.8
1,19,181,81.5
1,25,185,84.2
1,21,172,76.1
0,23,158,60.8
0,20,171,71
0,21,154,63.4
1,27,169,69.4
1,20,170,73.3
0,18,164,64.2
0,19,156,61.8
0,19,169,72.3
1,28,177,73.6
1,21,162,64
1,20,172,74.5
1,21,189,85.8
0,24,158,62
0,21,155,56.5
0,20,160,63.3
0,19,161,67.4
0,20,162,62.9
1,21,171,69.9
0,23,173,75.6
0,22,158,61.5
0,24,155,60
0,22,175,71.9
0,20,156,65.2
1,21,192,96.4
0,22,163,66.7
0,23,151,62
1,20,188,85.1
1,59,177,76.8
1,21,178,79.2
0,25,164,68.7
1,18,180,78.7
1,21,175,78.7
0,20,160,67.1
1,21,193,91.4
0,20,169,67
0,22,159,66.2
1,22,186,83.3
0,21,166,68.4
0,19,160,63.6
0,19,168,69
0,22,162,66
0,23,158,64
0,22,168,69.5
1,20,180,78.4
1,18,171,70.8
1,18,179,79.6
1,22,177,75.8
0,24,175,76.6
1,22,186,83.6
1,18,177,75.2
1,23,184,81
1,22,187,83
0,22,154,65.8
1,24,173,74.3
0,24,160,63.2
1,22,171,71.9
0,19,160,68.3
0,18,166,66.5
0,21,174,74.9
1,21,178,79.7
0,20,161,63.7
1,22,174,70.6
1,25,174,73.6
1,26,187,83.6
0,22,172,72.5
0,20,173,70.2
0,20,176,78.8
1,23,186,85.4
0,20,163,71.4
0,21,159,67.4
0,20,165,71.1
1,19,190,85.7
0,19,149,58.5
0,18,166,67.4
1,21,173,72.8
0,20,162,68.4
1,20,185,85.4
0,25,174,75.5
0,20,165,68.1
1,18,178,77.1
0,21,164,62.9
0,23,170,65.2
0,23,170,71.1
0,22,167,67.3
1,19,188,89.6
1,20,189,86.9
1,21,169,72.4
0,20,156,65.2
0,21,174,75.1
1,22,190,90.7
1,23,195,95.8
0,21,156,63.1
1,22,188,90.2
0,21,150,56.1
0,22,170,70.6
1,20,164,68.9
0,22,154,63.1
0,20,146,57.6
1,22,181,79.8
0,23,167,64.7
1,20,191,88.8
0,23,174,72.4
0,23,160,61.6
1,22,187,91.2
0,22,171,74.9
0,20,165,66.3
0,21,171,71.1
0,23,173,70.7
1,39,169,75
1,19,182,78
1,20,186,86.9
1,22,174,73.2
1,19,175,77.5
0,20,160,65.3
1,18,182,82
0,21,156,66.7
0,21,174,75.3
0,23,164,66.1
1,21,188,88.7
1,21,166,67.7
1,19,180,74.7
0,23,164,69
1,23,172,71.3
1,22,180,75.1
0,18,150,59.2
0,21,164,65.2
1,20,188,89.8
1,22,168,68.3
1,23,191,92.9
1,23,181,77.4
0,28,163,63.7
0,24,160,67.2
1,18,187,83.8
0,19,161,66.2
1,20,174,70.9
1,20,174,72.7
1,18,176,79.4
0,20,169,71.6
0,22,169,65.5
1,23,182,82.5
1,21,188,90.2
0,22,153,64.5
1,21,172,65.8
0,21,174,75.5
